date,nav,spy
2020-01-02,10000.0,295.3916931152344
2020-01-03,9911.921275289658,293.155029296875
2020-01-06,9926.37577199957,294.2733154296875
2020-01-07,9895.624758433503,293.4460144042969
2020-01-08,9945.057265953976,295.00982666015625
2020-01-09,10018.95512057397,297.0102233886719
2020-01-10,9980.568686864184,296.1555480957031
2020-01-13,10059.826245776527,298.1923522949219
2020-01-14,10061.931696147189,297.7376403808594
2020-01-15,10070.838363511148,298.4104919433594
2020-01-16,10141.503637500718,300.892822265625
2020-01-17,10203.917325659233,301.8293762207031
2020-01-21,10173.306385177833,301.23822021484375
2020-01-22,10205.178663457582,301.27459716796875
2020-01-23,10217.56316778476,301.6202087402344
2020-01-24,10147.998772340148,298.9378356933594
2020-01-27,9996.049758620764,294.1461181640625
2020-01-28,10099.565119286923,297.22845458984375
2020-01-29,10095.824964204083,296.98297119140625
2020-01-30,10115.247537054593,297.94683837890625
2020-01-31,9896.553968253495,292.5367126464844
2020-02-03,9937.355102947358,294.7098083496094
2020-02-04,10076.04282727344,299.20166015625
2020-02-05,10219.371905950286,302.65679931640625
2020-02-06,10246.366259254219,303.67523193359375
2020-02-07,10177.934628129084,302.05670166015625
2020-02-10,10229.35048894358,304.3115539550781
2020-02-11,10253.679369738331,304.8390197753906
2020-02-12,10313.027578046856,306.8030700683594
2020-02-13,10310.732990939912,306.4756774902344
2020-02-14,10350.864348669944,306.9666748046875
2020-02-18,10308.366281004272,306.1756286621094
2020-02-19,10376.211172123949,307.6395263671875
2020-02-20,10337.107880787282,306.3756103515625
2020-02-21,10221.252255397832,303.220458984375
2020-02-24,9891.504333576655,293.1640625
2020-02-25,9585.470770142578,284.280517578125
2020-02-26,9553.570087633465,283.23492431640625
2020-02-27,9141.492297062316,270.514404296875
2020-02-28,9061.369808970749,269.3777770996094
2020-03-02,9487.40537725645,281.04364013671875
2020-03-03,9217.24138436085,272.9966735839844
2020-03-04,9613.985631337959,284.4715270996094
2020-03-05,9304.344723376813,275.01513671875
2020-03-06,9155.731728975165,270.4688415527344
2020-03-09,8502.686869498046,249.34683227539062
2020-03-10,8936.641708644453,262.24920654296875
2020-03-11,8501.370319482432,249.46493530273438
2020-03-12,7725.235864830884,225.5968780517578
2020-03-13,8534.20416784744,244.88241577148438
2020-03-16,7539.569092461895,218.0863800048828
2020-03-17,8060.733224792471,229.86134338378906
2020-03-18,7689.702655109359,218.22274780273438
2020-03-19,7666.362517544849,218.68646240234375
2020-03-20,7290.3427355094855,209.2623291015625
2020-03-23,7094.7823159434165,203.9119110107422
2020-03-24,7727.78868731326,222.38697814941406
2020-03-25,7779.475630477613,225.71615600585938
2020-03-26,8276.580904166696,238.89564514160156
2020-03-27,8046.963668903687,231.77996826171875
2020-03-30,8312.691103437443,239.3072052001953
2020-03-31,8119.544449856665,235.740234375
2020-04-01,7826.676348946441,225.13079833984375
2020-04-02,8044.763617102062,230.32582092285156
2020-04-03,7911.252067256114,226.99656677246094
2020-04-06,8443.558714826577,242.24313354492188
2020-04-07,8430.951176930477,242.49008178710938
2020-04-08,8692.54213963172,250.6300811767578
2020-04-09,8800.550279905236,254.44400024414062
2020-04-13,8745.305741813096,252.1209259033203
2020-04-14,8981.427799142484,259.5566101074219
2020-04-15,8789.529360295124,254.0415802001953
2020-04-16,8836.595352188897,255.26708984375
2020-04-17,9068.224704836255,262.16326904296875
2020-04-20,8910.698387283586,257.5445556640625
2020-04-21,8649.468123086943,249.72463989257812
2020-04-22,8834.481643559648,255.26708984375
2020-04-23,8809.347349460422,255.2489013671875
2020-04-24,8930.632954668818,258.806640625
2020-04-27,9091.027789920247,262.53826904296875
2020-04-28,9043.494065620704,261.3310546875
2020-04-29,9234.522914211919,268.1722717285156
2020-04-30,9133.357348689236,265.6753234863281
2020-05-01,8885.877161849023,258.64202880859375
2020-05-04,8914.150875138492,259.3554382324219
2020-05-05,8995.230472374738,261.7517395019531
2020-05-06,8931.490656211306,259.9773864746094
2020-05-07,9015.68850465515,263.1144714355469
2020-05-08,9169.526540844585,267.4680480957031
2020-05-11,9153.21582864275,267.5228271484375
2020-05-12,8968.136990017785,262.19073486328125
2020-05-13,8830.150922564819,257.5537109375
2020-05-14,8960.528134482924,260.63592529296875
2020-05-15,8961.954245181361,261.833984375
2020-05-18,9222.352459874826,269.80938720703125
2020-05-19,9106.384646878225,267.03814697265625
2020-05-20,9257.774746034638,271.5745544433594
2020-05-21,9203.191882242669,269.6996765136719
2020-05-22,9225.30143679874,270.2119140625
2020-05-26,9346.418564647165,273.541015625
2020-05-27,9516.288823611667,277.61102294921875
2020-05-28,9460.001084889589,277.0987854003906
2020-05-29,9491.773359238827,278.3336181640625
2020-06-01,9542.667291576392,279.4585266113281
2020-06-02,9626.487758760131,281.7724914550781
2020-06-03,9749.93756855781,285.5223693847656
2020-06-04,9740.80834260873,284.7723693847656
2020-06-05,9966.473770474153,292.0709533691406
2020-06-08,10101.708857438582,295.60137939453125
2020-06-09,10021.428737249737,293.39715576171875
2020-06-10,9990.052171149662,291.7600402832031
2020-06-11,9426.610874939077,274.94036865234375
2020-06-12,9521.440085959328,278.23297119140625
2020-06-15,9623.712938076576,280.8304748535156
2020-06-16,9795.425718647473,286.2357177734375
2020-06-17,9759.468699746076,285.0467224121094
2020-06-18,9770.71857762484,285.1565856933594
2020-06-19,9721.995870815259,283.52685546875
2020-06-22,9753.674861877069,285.3457336425781
2020-06-23,9799.788636186842,286.6594543457031
2020-06-24,9571.850698126778,279.3470153808594
2020-06-25,9692.376993443111,282.34185791015625
2020-06-26,9437.195035451541,275.6357727050781
2020-06-29,9581.741963000388,279.6869812011719
2020-06-30,9738.46621190614,283.2696228027344
2020-07-01,9801.73865569638,285.2538757324219
2020-07-02,9860.532111145032,286.8248291015625
2020-07-06,10021.525824828857,291.2525634765625
2020-07-07,9944.565405834945,288.2486877441406
2020-07-08,10004.53477384601,290.4533996582031
2020-07-09,9953.082928386833,288.7998352050781
2020-07-10,10093.092435553457,291.7486267089844
2020-07-13,10033.574739165299,289.222412109375
2020-07-14,10162.843581738958,292.9704284667969
2020-07-15,10222.890853747369,295.66204833984375
2020-07-16,10194.715811761418,294.688232421875
2020-07-17,10207.364584494066,295.5426940917969
2020-07-20,10273.278954374904,297.93109130859375
2020-07-21,10280.212136727294,298.5649108886719
2020-07-22,10314.574783994183,300.264404296875
2020-07-23,10204.833919778017,296.6816711425781
2020-07-24,10092.97447113862,294.77099609375
2020-07-27,10178.492135696011,296.9205322265625
2020-07-28,10147.118791676892,295.037353515625
2020-07-29,10220.82408672432,298.6659240722656
2020-07-30,10222.885536518797,297.6003112792969
2020-07-31,10223.465301660812,299.95208740234375
2020-08-03,10296.380100271994,302.037353515625
2020-08-04,10356.74838033216,303.2040710449219
2020-08-05,10410.001626042462,305.0871887207031
2020-08-06,10465.861307980806,307.1266174316406
2020-08-07,10499.84143401815,307.3470764160156
2020-08-10,10523.313524975572,308.26568603515625
2020-08-11,10464.30583840517,305.72113037109375
2020-08-12,10638.243945201173,309.9835510253906
2020-08-13,10615.881710456297,309.4231262207031
2020-08-14,10626.096570965765,309.4323425292969
2020-08-17,10682.01186336755,310.41522216796875
2020-08-18,10694.22905554546,311.0859375
2020-08-19,10665.027438734856,309.79058837890625
2020-08-20,10691.14716562319,310.75518798828125
2020-08-21,10745.503703109474,311.8575439453125
2020-08-24,10846.870999031878,315.0176696777344
2020-08-25,10884.890147275082,316.1199645996094
2020-08-26,10990.596148845845,319.289306640625
2020-08-27,11037.124502300243,319.98736572265625
2020-08-28,11112.735307254034,322.0543518066406
2020-08-31,11128.239458968004,320.8876953125
2020-09-01,11166.776357672099,323.9099426269531
2020-09-02,11334.888720169904,328.5950927734375
2020-09-03,10953.757339516416,317.28668212890625
2020-09-04,10909.549056639351,314.6961364746094
2020-09-08,10567.507514781042,306.09765625
2020-09-09,10783.936689272155,312.1423034667969
2020-09-10,10615.206103162596,306.72235107421875
2020-09-11,10648.792953434897,306.8786315917969
2020-09-14,10804.407013483638,310.9205322265625
2020-09-15,10868.786738405091,312.4913635253906
2020-09-16,10838.669204187698,311.2512512207031
2020-09-17,10762.016894220484,308.5137023925781
2020-09-18,10687.067412626255,304.9619445800781
2020-09-21,10596.05411216141,301.56781005859375
2020-09-22,10636.008756276984,304.6390686035156
2020-09-23,10387.838975151339,297.5740966796875
2020-09-24,10434.154635037914,298.3674011230469
2020-09-25,10584.611148534172,303.1910705566406
2020-09-28,10742.18185661024,308.2268981933594
2020-09-29,10707.570794296382,306.54827880859375
2020-09-30,10832.565729625858,308.8724365234375
2020-10-01,10925.6398476307,310.8554992675781
2020-10-02,10821.333914281839,307.90411376953125
2020-10-05,11009.39041472885,313.3641357421875
2020-10-06,10882.095675475839,308.9093322753906
2020-10-07,11079.618457978533,314.2865295410156
2020-10-08,11169.184770362386,317.0718078613281
2020-10-09,11261.20259549987,319.9033508300781
2020-10-12,11398.058812025396,325.0498046875
2020-10-13,11343.956043198044,322.9284973144531
2020-10-14,11291.615273414685,320.89947509765625
2020-10-15,11269.121918306118,320.5027770996094
